exchange|confidence_score|al_symbol|sh_symbol|primary_listing|name|sic_sector|figi|scalemarketcap|tradable|sic_description|earnings_announcement|type|symbol|composite_symbol|cik|margin_requirement_long|cusips|share_class_figi|currency|weighted_shares_outstanding|scalerevenue|halt_reason|homepage_url|isin|lot|fama_sector|short_sale_restricted|margin_requirement_short|sic_code|description|industry|sic_industry|status|location|sector|shortable|easy_to_borrow|country|share_class_shares_outstanding|locale|fama_industry|maintenance_margin_requirement|branding|composite_figi|marginable|shares_outstanding|market_capital|null_count
XNYS|5.0||RF-PF||Regions Financial Corporation|Finance Insurance And Real Estate||||NATIONAL COMMERCIAL BANKS|2025-07-18T12:30:00.000+0000|EQS|RFpF||0001281761||7591EP860||USD||||https://www.regions.com||||||6021|Regions Financial is a regional bank based in Alabama, with branches primarily in the Southeastern and Midwestern United States. Regions primarily provides traditional commercial and retail banking and also offers mortgage services, asset management, wealth management, securities brokerage, and trust services.|Banks - Regional|National Commercial Banks|Normal|1900 FIFTH AVENUE NORTH, BIRMINGHAM, AL, 35203|Financial Services|||USA||us|Banking||/cmVnaW9ucy5jb20/images/2025-04-04_logo.svg|||907528288.0|23305235683.0|22
XNYS|6.0||SB-PC||Safe Bulkers Inc|Transportation Communications Electric Gas And Sanitary Service|||||2025-11-12T12:00:00.000+0000|PRF|SBpC||0001434754||Y7388L129||USD||||https://www.safebulkers.com||||||4412.0|Safe Bulkers Inc is an international provider of marine drybulk transportation services, transporting bulk cargoes, particularly coal, grain and iron ore, along international shipping routes for consumers of marine drybulk transportation services. The company employs its vessels on both period time charters and spot time charters, according to the assessment of market conditions, with consumers of marine drybulk transportation services.|Marine Shipping|Deep Sea Foreign Transportation Of Freight|Deficient|Monaco|Industrials|||USA|804950.0|us|Transportation||/c2FmZWJ1bGtlcnMuY29t/images/2025-04-04_logo.png|||16831522.0|439975985.0|22
XNYS|7.0||GGT-PE|True|Gabelli Multimedia Trust Inc||BBG00HT4N1Q6||||2025-09-05T20:00:00.000+0000|PRF|GGTpE|GGTpE:US|0000921671||36239Q505||USD||||https://www.gabelli.com|||||||Gabelli Multimedia Trust Inc is a non-diversified closed-end management investment company. Its investment objective is the long-term growth of capital with income as a secondary objective. The fund invests majority of its assets, under normal market conditions, in common stock and other securities, including convertible securities, preferred stock, options, and warrants of companies in the telecommunications, media, publishing, and entertainment industries.|Asset Management||Normal|New York; U.S.A|Financial Services|||USA|1678698.0|us|||/Z2FiZWxsaS5jb20/images/2025-04-04_logo.svg|||6317485.0|745120110.0|23
XNYS|6.0||WRB-PG|False|W.R. Berkley Corp.|Finance Insurance And Real Estate|BBG00XDHZJR6||||2025-10-27T12:00:00.000+0000|BND|WRBpG|WRBpG:US|0000011544||084423888||USD||||http://www.berkley.com||||||6331.0||Insurance - Property & Casualty|Fire Marine & Casualty Insurance|Normal|Connecticut; U.S.A|Financial Services|||USA|||Insurance|||||1567549511.0|27447791938.0|23
XNYS|6.0||EFC-PC||Ellington Financial Inc.|Finance Insurance And Real Estate||||REAL ESTATE|2025-11-04T21:00:00.000+0000|PRF|EFCpC||0001411342||28852N406||USD||||http://www.ellingtonfinancial.com||||||6500|Ellington Financial Inc is a specialty finance company. Its primary investment objective is to generate attractive, risk-adjusted total returns for its shareholders by making investments. The company has two reportable segments; The Investment Portfolio Segment is focused on investing in a diverse array of financial assets, including residential and commercial mortgage loans, residential mortgage-backed securities, non-mortgage- and mortgage-related derivatives, debt and equity investments in loan origination companies, and other strategic investments, and The Longbridge Segment is focused on the origination and servicing of reverse mortgage loans. it acquires reverse mortgage loans both through its origination activities and through secondary market purchases.|REIT - Mortgage|Real Estate|Normal|53 Forest Ave, Greenwich, CT, 06870|Real Estate|||USA||us|Real Estate|||||99893900.0|2524318853.0|23
XNYS|5.0||ANG-PB||American National Group Inc|Finance Insurance And Real Estate||||LIFE INSURANCE||EQS|ANGpB||0001039828||025676602 025676867||USD||||https://www.americannational.com|US0256768674|||||6311|American National Group Inc operates through its subsidiaries that offers a portfolio of insurance products, including individual and group life insurance, annuities, pension risk transfer, and property and casualty insurance. The company business is conducted in all 50 states, the District of Columbia and Puerto Rico. The company operates into four operating segments: Life, Annuity, Property and Casualty, and Corporate and Other.|Insurance - Life|Life Insurance|Normal|6000 WESTOWN PARKWAY, WEST DEMOINES, IA, 50266|Financial Services|||USA||us|Insurance||/YW1lcmljYW5uYXRpb25hbC5jb20/images/2025-04-04_logo.png|||||24
XNYS|6.0||WRB-PE|True|W.R. Berkley Corp.|Finance Insurance And Real Estate|BBG00KDG9FW7||||2025-10-20T10:59:00.000+0000|BND|WRBpE|WRBpE:US|0000011544||084423706||USD||||||||||6331.0||Insurance - Property & Casualty|Fire Marine & Casualty Insurance|Normal|Connecticut; U.S.A|Financial Services|||USA|||Insurance|||||1158311395.0|27322712510.0|24
XNYS|4.0||UCB-PI||United Community Banks, Inc|Finance Insurance And Real Estate||||STATE COMMERCIAL BANKS||EQS|UCBpI||0000857855||90985F205||USD||||https://www.ucbi.com||||||6022|United Community Banks Inc provides a wide range of financial products and services to the commercial, retail, governmental, educational, energy, health care and real estate sectors. This includes a variety of deposit products, secured and unsecured loans, mortgage loans, payment and commerce solutions, equipment finance services, wealth management, trust services, private banking, investment advisory services, insurance services, and other related financial services. These products and services are delivered through a variety of channels including its branches, other offices, the Internet, and mobile applications. It operates as a locally-focused community bank, supplemented by experienced, centralized support to deliver products and services to its larger, more sophisticated, customers.|Banks - Regional|State Commercial Banks|Normal|200 E. CAMPERDOWN WAY, GREENVILLE, SC, 29601|Financial Services|||USA|4000000.0|us|Banking||/dWNiaS5jb20/images/2025-04-04_logo.png|||||24
XNYS|5.0||FLG-PA||Flagstar Financial Inc|Finance Insurance And Real Estate||||SAVINGS INSTITUTIONS, NOT FEDERALLY CHARTERED||EQS|FLGpA||0000910073||649445202||USD||||https://www.flagstar.com||||||6036|Flagstar Financial Inc operates over 400 branches, including a presence in the Northeast and Midwest and locations in high-growth markets in the Southeast and West Coast. In addition, the Bank has approximately 90 private banking teams located in over 10 cities in the metropolitan New York City region and on the West Coast, which serve the needs of high net-worth individuals and their businesses.|Banks - Regional|Savings Institutions Not Federally Chartered|Normal|102 DUFFY AVENUE, HICKSVILLE, NY, 11801|Financial Services|||USA|5000000.0|us|Banking||/ZmxhZ3N0YXIuY29t/images/2025-04-04_logo.svg|||||24
XNYS|5.0||AUB-PA||AUB-P-A|Finance Insurance And Real Estate||||STATE COMMERCIAL BANKS||PRF|AUBpA||0000883948||04911A206||USD||||https://www.atlanticunionbank.com||||||6022|Atlantic Union Bankshares Corp is a financial holding company and a bank holding company. Through its community bank subsidiary, the company provides financial services, including banking, trust, and wealth management. The bank is a full-service community bank offering consumers and businesses a wide range of banking and related financial services, including checking, savings, certificates of deposit, and other depository services, as well as loans for commercial, industrial, residential mortgage, and consumer purposes. The company operates through two reportable operating segments: Wholesale Banking and Consumer Banking, with corporate support functions such as corporate treasury and others included in Corporate Other. It derives maximum revenue from Wholesale Banking.|Banks - Regional|State Commercial Banks|Normal|4300 COX ROAD, GLEN ALLEN, VA, 23060|Financial Services|||USA|6900000.0|us|Banking||/YXRsYW50aWN1bmlvbmJhbmsuY29t/images/2025-04-04_logo.svg|||||24
XNYS|5.0||GTLS-PB||Chart Industries Inc.|Manufacturing|||||2025-10-30T12:30:00.000+0000|PRF|GTLSpB||0000892553||16115Q407||USD||||http://www.chartindustries.com|US16115Q4073|||||3443.0||Specialty Industrial Machinery|Fabricated Plate Work (Boiler Shops)|Normal|Georgia; U.S.A|Industrials|||USA|||Fabricated Products|||||44945400.0|3204607020.0|25
XNYS|6.0||WRB-PF||W.R. Berkley Corporation 5.10% Subordinated Debentures due 2059|Finance Insurance And Real Estate||||FIRE, MARINE & CASUALTY INSURANCE|2025-10-27T12:00:00.000+0000|PRF|WRBpF||0000011544||084423805||USD||||||||||6331||Insurance - Property & Casualty|Fire Marine & Casualty Insurance|Normal|475 STEAMBOAT ROAD, ., GREENWICH, CT, 06830|Financial Services|||USA||us|Insurance|||||1314568749.0|27080116229.0|25
XNYS|6.0|||False|Ready Capital Corp||BBG00ZS1NMY8|||REAL ESTATE INVESTMENT TRUSTS|2025-11-05T10:59:00.000+0000|PRF|RCpC|RCpC:US|0001527590||||USD||||https://www.readycapital.com|US75574UAA97|||||6798|Ready Capital Corp is a real estate finance company. It acquires, manages, originates, and finances small-balance commercial loans to purchase small multi-family, office, retail, mixed-use, or warehouse properties. The company's segments consist of LMM Commercial Real Estate and Small Business Lending. It generates the majority of its revenue from LMM Commercial Real Estate.|||Normal|1251 AVENUE OF THE AMERICAS, 50TH FLOOR, NEW YORK, NY, 10020||||USA||us|||/cmVhZHljYXBpdGFsLmNvbQ/images/2025-04-04_logo.png|||41558828.0|2555284850.0|25
XNYS|5.0||NSA-PB||National Storage Affiliates Tru|Finance Insurance And Real Estate||||REAL ESTATE INVESTMENT TRUSTS||EQS|NSApB||0001618563||637870304||USD||||https://ir.nsastorage.com||||||6798|National Storage Affiliates Trust Trust is a real estate investment trust. The company owns, operates, and acquires self-storage properties located within the metropolitan statistical areas throughout the United States. With the help of property management platform, the company manages and controls the day-to-day operations and affairs of consolidated properties and unconsolidated real estate ventures under the iStorage, SecurCare, RightSpace, Northwest and Move It brands.|REIT - Industrial|Real Estate Investment Trusts|Normal|8400 E. PRENTICE AVENUE, 9TH FLOOR, GREENWOOD VILLAGE, CO, 80111|Real Estate|||USA||us|Trading||/aXIubnNhc3RvcmFnZS5jb20/images/2025-04-04_logo.png|||||25
XNYS|4.0||BOH-PB||Bank of Hawaii Corp|Finance Insurance And Real Estate||||STATE COMMERCIAL BANKS||EQS|BOHpB||0000046195||062540307||USD||||https://www.boh.com||||||6022|Bank of Hawaii Corp provides a broad range of financial products and services predominantly to customers in Hawaii, Guam, and other Pacific Islands. The Bank's subsidiaries are engaged in equipment leasing, securities brokerage, investment advisory services, and providing credit insurance. It is organized into three business segments for management reporting purposes: Consumer Banking, Commercial Banking, and Treasury and Other. Majority of the revenue is generated from Consumer Banking segment which offers a broad range of financial products and services, including loan, deposit and insurance products; private banking and international client banking services; trust services; investment management; and institutional investment advisory services.|Banks - Regional|State Commercial Banks|Normal|130 MERCHANT STREET, HONOLULU, HI, 96813|Financial Services|||USA||us|Banking||/Ym9oLmNvbQ/images/2025-04-04_logo.svg|||||25
XNYS|5.0||NEE-PR||Nextera Energy Inc|Transportation Communications Electric Gas And Sanitary Service|||||2025-10-22T12:00:00.000+0000|PRF|NEEpR||0000753308||65339F713||USD||||http://www.nexteraenergy.com|US65339F7134|||||4911.0||Utilities - Regulated Electric|Electric Services|Normal|Florida; U.S.A|Utilities|||USA|||Utilities|||||2059290000.0|88940735100.0|25
XNYS|5.0||TEN-PF||Tsakos Energy Navigation Limited|Transportation Communications Electric Gas And Sanitary Service||||||EQS|TENpF||0001166663||G9108L165||USD||||https://www.tenn.gr||||||4412.0|Tsakos Energy Navigation Ltd is a seaborne transportation service provider for crude oil and petroleum products. The company's carriers cater to national and international independent oil companies and refiners. It generates revenue through charter contracts with its clients, which include time, bareboat, and voyage charters, contracts of affreightment, and pool arrangements.|Oil & Gas Midstream|Deep Sea Foreign Transportation Of Freight|Normal|Greece|Energy|||USA|6747147.0|us|Transportation||/dGVubi5ncg/images/2025-04-04_logo.png|||||25
XNYS|6.0||SCE-PL|True|SCE Trust VI|Transportation Communications Electric Gas And Sanitary Service|BBG00GZXFVS8||||2023-03-31T00:00:00.000+0000|PRF|SCEpL|SCEpL:US|0000092103||78410V200||USD||||||||||4911.0||Utilities - Regulated Electric|Electric Services|Normal|California; U.S.A|Utilities|||USA||||||||385000000.0|6591200000.0|25
XNYS|5.0||TFIN-P||Triumph Financial, Inc.|Finance Insurance And Real Estate||||STATE COMMERCIAL BANKS||EQS|TFINp||0001539638||89679E409||USD||||https://www.tfin.com||||||6022|Triumph Financial Inc is a financial holding company. The company has four reportable segments namely Banking, Factoring, Payments, and Intelligence. The Banking segment includes the operations of TBK Bank. The Factoring segment includes the operations of Triumph Financial Services with revenue derived from factoring services, The Payments segment includes the operations of TBK Bank's TriumphPay division which provides a presentment, audit and payment solution to Shipper, Broker, and Factor clients in the trucking industry and The Intelligence segment includes to turn the over-the-road trucking data collected through the services into actionable insights for their customers.|Banks - Regional|State Commercial Banks|Normal|12700 PARK CENTRAL DRIVE, SUITE 1700, DALLAS, TX, 75251|Financial Services|||USA|1800000.0|us|Banking|||||||25
XNYS|4.0||BK-PK||The Bank of New York Mellon Corporation|Finance Insurance And Real Estate||||STATE COMMERCIAL BANKS||PRF|BKpK||0001390777||064058845||USD||||https://www.bny.com||||||6022|Bank of New York Mellon is a global investment company involved in managing and servicing financial assets throughout the investment lifecycle. The bank provides financial services for institutions, corporations, and individual investors and delivers investment management and investment services in 35 countries and more than 100 markets. BNY is the largest global custody bank in the world, with $52.1 trillion in under custody or administration (as of December 2024), and can act as a single point of contact for clients looking to create, trade, hold, manage, service, distribute, or restructure investments. BNY's asset-management division manages about $2.0 trillion in assets.|Asset Management|State Commercial Banks|Normal|240 GREENWICH STREET, NEW YORK, NY, 10286|Financial Services|||USA||us|Banking||/Ym55LmNvbQ/images/2025-04-04_logo.svg|||||25
XNYS|5.0||APO-PA||Apollo Global Management Inc|Finance Insurance And Real Estate|||||2025-10-29T12:00:00.000+0000|PRF|APOpA||0001858681||03769M304||USD||||http://www.apollo.com|US03769W2035|||||6282.0||Asset Management|Investment Advice|Normal|New York; U.S.A|Financial Services|||USA|||Trading|||||572027000.0|40476630520.0|25
XNYS|6.0|||False|Sunstone Hotel Investors Inc||BBG011RWHRB6|||HOTELS & MOTELS|2025-11-10T13:30:00.000+0000|PRF|SHOpI|SHOpI:US|0001295810||||USD||||https://www.sunstonehotels.com||||||7011|Sunstone Hotel Investors Inc is a real estate investment trust that acquires, owns, manages, and renovates the full-service hotel and select-service hotel properties across various states in the United States. Its firm's portfolio consists upper upscale and luxury hotels located in convention, resort destination and urban markets. Its majority of the hotels operate under a brand owned by Marriott, Hilton, Hyatt, Four Seasons or Montage. It operates geographically in Califiornia which generates the majority of its revenue; Florida; and Hawaii. The company's sole source of income is hotel revenue from its hotel ownership segment.|||Normal|15 ENTERPRISE, SUITE 200, ALISO VIEJO, CA, 92656||||USA|4000000.0|us||||||86639366.0|3829281121.0|26
XNYS|5.0||BC-PC||Brunswick Corp|Manufacturing|||||2025-10-23T12:00:00.000+0000|PRF|BCpC||0000014930||117043604||USD|||||US117043AE96|||||3510.0||Recreational Vehicles|Engines & Turbines|Normal|Illinois; U.S.A|Consumer Cyclical|||USA|||Machinery|||||163543333.0|4026436858.0|26
XNYS|7.0||NCV-PA|False|AllianzGI Convertible & Income Fund||BBG00LZFRZM0||||2025-06-03T19:00:00.000+0000|PRF|NCVpA|NCVpA:US|0001214935||018828707 92838X706||USD||||https://www.virtus.com|||||||Virtus Convertible & Income Fund is a diversified, closed-end management investment company. Its investment objective is to provide total return through a combination of capital appreciation and high current income. It intends to achieve the objective by investing in a portfolio of domestic convertible securities and non-convertible income-producing securities. Its portfolio of investments includes Software, the Internet, the Commercial Services sector in the form of Convertible Bonds and Notes, and Media, Oil, Gas & Consumable Fuels, and Entertainment sector in the form of Corporate Bonds and Notes.|||Normal|New York; U.S.A||||USA||us|||/dmlydHVzLmNvbQ/images/2025-04-04_logo.svg|||15114199.0|490954386.0|26
XNYS|5.0||F-PD||F-PD|Manufacturing|||||2025-10-22T12:00:00.000+0000|PRF|FpD||0000037996||345370811||USD||||http://www.ford.com||||||3711.0||Auto Manufacturers|Motor Vehicles & Passenger Car Bodies|Normal|Michigan; U.S.A|Consumer Cyclical|||USA|||Automobiles and Trucks|||||1882908395.0|44528353612.0|26
XNYS|5.0||WRB-PH||WRB-P-H|Finance Insurance And Real Estate|||||2025-10-27T12:00:00.000+0000|PRF|WRBpH||0000011544||084423870||USD||||http://www.berkley.com||||||6331.0||Insurance - Property & Casualty|Fire Marine & Casualty Insurance|Normal|Connecticut; U.S.A|Financial Services|||USA|||Insurance|||||1577794933.0|28005860061.0|26
XNAS|5.0|||True|Revelation Biosciences, Inc. - Warrant||BBG00Y646SR3|||PHARMACEUTICAL PREPARATIONS||WAR|REVBW|REVBW:US|0001810560||||USD||||https://www.revbiosciences.com|US76135L6065|100.0||||2834|Revelation Biosciences Inc is a clinical-stage life science company that is focused on rebalancing inflammation to optimize health using its proprietary formulation Gemini. It is developing a pipeline of potential high-value products based on Gemini. Gemini is Revelation's proprietary formulation of phosphorylated hexaacyl disaccharide (PHAD) an established TLR4 agonist that can stimulate the human body's innate immune response to prevent and treat disease. The product candidates are developed are based on Gemini formulation of PHAD. Gemini-based programs consist of: Gemini-SSI developed for the prevention of surgical site infection (SSI); Gemini-AKI developed for the prevention of acute kidney injury (AKI); and Gemini-CKD for the treatment of chronic kidney disease (CKD).|||Normal|4660 LAJOLLA VILLAGE DRIVE, SUITE 100, SAN DIEGO, CA, 92122||||USA||us|||/cmV2Ymlvc2NpZW5jZXMuY29t/images/2025-04-04_logo.png|BBG00Y646SC9||||26
XNYS|5.0||GL-PD||Globe Life Inc. 4.25% Junior Su|Finance Insurance And Real Estate|||||2023-03-31T00:00:00.000+0000|PRF|GLpD||0000320335||37959E300||USD||||http://www.globelifeinsurance.com||||||6311.0||Insurance - Life|Life Insurance|Normal|Texas; U.S.A|Financial Services|||USA|||Insurance|||||663884817.0|11352430371.0|26
XNYS|3.0||AHL-PF||Aspen Insurance Holdings Limited Depositary Shares, each representing a 1/1,000th Interest in a 7.00% Perpetual Non-Cumulative Preference Share|Finance Insurance And Real Estate||||FIRE, MARINE & CASUALTY INSURANCE||PRF|AHLpF||0001267395||G05384170||USD||||https://www.aspen.co||||||6331|Aspen Insurance Holdings Ltd is a Bermudian insurance and reinsurance company. Its principal business is marketing and underwriting specialty insurance and reinsurance regularly. It comprises underwriting operations, which include risk-bearing insurance and reinsurance operations; Investing activities, which support underwriting operations; and ACM operations, which earn underwriting, management, and performance fees. It has two segments: Aspen Insurance and Aspen Reinsurance. Aspen Insurance consists of property and casualty insurance, marine, aviation, and energy insurance, and financial and professional lines insurance. Aspen Reinsurance comprises property catastrophe reinsurance, other property reinsurance, casualty reinsurance, and specialty reinsurance.|Insurance - Reinsurance|Fire Marine & Casualty Insurance|Normal|141 FRONT STREET, HAMILTON, D0, HM 19|Financial Services|||||us|Insurance||/YXNwZW4uY28/images/2025-04-04_logo.png|||||26
XNYS|4.0||NLY-PJ||Annaly Capital Management, Inc.|Finance Insurance And Real Estate||||REAL ESTATE INVESTMENT TRUSTS||EQS|NLYpJ||0001043219||||USD||||https://www.annaly.com||||||6798|Annaly Capital Management Inc is an American mortgage real estate investment trust. Its business objective is to generate net income for distribution to its stockholders and optimize its returns through prudent management of its diversified investment strategies. The company's reportable operating segments are; the Agency segment, which invests in Agency mortgage-backed securities collateralized by residential mortgages; the Residential Credit segment, which invests in non-Agency residential whole loans and securitized products within the residential and commercial markets; the Mortgage Servicing Rights segment; and Corporate & Other. Maximum revenue for the company is generated from its Agency segment.|REIT - Mortgage|Real Estate Investment Trusts|Normal|1211 AVENUE OF THE AMERICAS, NEW YORK, NY, 10036|Real Estate|||USA||us|Trading||/YW5uYWx5LmNvbQ/images/2025-04-04_logo.svg|||||26
XNYS|5.0||CFG-PI||CFG-P-I|Finance Insurance And Real Estate||||STATE COMMERCIAL BANKS||EQS|CFGpI||0000759944||||USD||||https://www.citizensbank.com||||||6022|Citizens Financial Group Inc is a bank holding company headquartered in Providence, Rhode Island. Through the bank, it offers various retail and commercial banking products and services to individuals, small businesses, middle-market companies, large corporations, and institutions. The company's reportable segments are; Commercial Banking, Consumer Banking, Non-Core, and Others. A majority of its revenue is generated from the Consumer Banking segment, which serves consumer customers and small businesses, offering traditional banking products and services including deposits, mortgage and home equity lending, credit cards, small business loans, education loans, point-of-sale finance loans, and wealth management and investment services.|Banks - Regional|State Commercial Banks|Normal|1 CITIZENS PLAZA, PROVIDENCE, RI, 02903|Financial Services|||USA||us|Banking||/Y2l0aXplbnNiYW5rLmNvbQ/images/2025-04-04_logo.svg|||||26
XNYS|5.0||NEE-PN||Nextera Energy Inc|Transportation Communications Electric Gas And Sanitary Service|||||2023-03-31T00:00:00.000+0000|PRF|NEEpN||0000753308||65339K860||USD||||||||||4911.0||Utilities - Regulated Electric|Electric Services|Normal|Florida; U.S.A|Utilities|||USA|||Utilities|||||6423966012.0|48274873500.0|27
XNYS|5.0||F-PB||F-P-B|Manufacturing|||||2025-10-22T12:00:00.000+0000|PRF|FpB||0000037996||345370845||USD||||||||||3711.0||Auto Manufacturers|Motor Vehicles & Passenger Car Bodies|Normal|Michigan; U.S.A|Consumer Cyclical|||USA|||Automobiles and Trucks|||||1970864292.0|43627671928.0|27
XNYS|3.0||LOB-PA||Live Oak Bancshares, Inc. Depositary Shares, Each Representing a 1/40th Interest in a Share of 8.375% Fixed Rate Series A Non-Cumulative Perpetual Preferred Stock|Finance Insurance And Real Estate||||STATE COMMERCIAL BANKS||PRF|LOBpA||0001462120||||USD||||https://www.liveoakbank.com||||||6022|Live Oak Bancshares Inc operates as the bank holding company for the Live Oak Banking Company. The company specializes in lending and deposit-related services to small businesses nationwide. The company identifies and extends lending to credit-worthy borrowers both within specific industries, also called verticals, through expertise within those industries, and more broadly to select borrowers outside of those industries. A portion of the loans originated by the Bank are partially guaranteed by the Small Business Administration under the 7(a) Loan Program and the U.S. Department of Agriculture Rural Energy for America Program, Water and Environmental Program, Business and Industry and Community Facilities loan programs.|Banks - Regional|State Commercial Banks|Normal|1741 TIBURON DRIVE, WILMINGTON, NC, 28403|Financial Services|||||us|Banking||/bGl2ZW9ha2JhbmsuY29t/images/2025-04-04_logo.png|||||27
XNYS|6.0|||True|Gabelli Utility Trust||BBG00CZT4GW6||||2025-03-10T20:00:00.000+0000|PRF|GUTpC|GUTpC:US|0001080720||||USD||||https://www.gabelli.com|US36240A4085||||||Gabelli Utility Trust operates as a diversified closed-end investment management company. The fund's primary objective is the long-term growth of capital and income. To achieve its objective, the fund may invest its assets in common stocks and other securities of foreign and domestic companies involved in providing products, services, or equipment for the generation or distribution of electricity, gas, & water; and telecommunications services or infrastructure operations. It invests in various sectors, of which Electric Integrated, Water, Telecommunications, and U.S. Government Obligations and others.|||Normal|||||USA|1987226.0|us|||/Z2FiZWxsaS5jb20/images/2025-04-04_logo.svg|||23489595.0|2000684308.0|27
XNYS|3.0||CMA-PB||Comerica Incorporated Depositary Shares, each representing a 1/40th interest in a share of 6.875% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series B|Finance Insurance And Real Estate||||NATIONAL COMMERCIAL BANKS||PRF|CMApB||0000028412||||USD||||https://www.comerica.com||||||6021|With assets of around $80 billion, Comerica is primarily a relationship-based commercial bank headquartered in Dallas. In addition to Texas, Comerica's other primary geographies are California and Michigan, with locations also in Arizona and Florida and select businesses operating in several other states as well as Canada and Mexico.|Banks - Regional|National Commercial Banks|Normal|1717 MAIN STREET MC6404, ATTN: KELLY GAGE, DALLAS, TX, 75201|Financial Services|||||us|Banking||/Y29tZXJpY2EuY29t/images/2025-04-04_logo.svg|||||27
XNYS|5.0||F-PC||F-P-C|Manufacturing|||||2025-10-22T12:00:00.000+0000|PRF|FpC||0000037996||345370837||USD||||||||||3711.0||Auto Manufacturers|Motor Vehicles & Passenger Car Bodies|Normal|Michigan; U.S.A|Consumer Cyclical|||USA|||Automobiles and Trucks|||||1998171331.0|43393015193.0|27
XNYS|5.0||BC-PA||Brunswick Corp|Manufacturing|||||2025-10-23T12:00:00.000+0000|PRF|BCpA||0000014930||117043406||USD||||||||||3510.0||Recreational Vehicles|Engines & Turbines|Normal|Illinois; U.S.A|Consumer Cyclical|||USA|||Machinery|||||163003586.0|4034338754.0|27
XNYS|6.0|||False|Gabelli Dividend & Income Trust||BBG012THWNR0||||2025-05-13T12:00:00.000+0000|PRF|GDVpK|GDVpK:US|0001260729||||USD||||https://www.gabelli.com|US36242H8640||||||Gabelli Dividend & Income Trust operates as a diversified closed-end management investment company. The fund's investment objective is to provide a high level of total return on its assets with an emphasis on dividends and income. To achieve its objective, the fund may invest its assets in dividend-paying securities or other income-producing securities. The fund invests in various sectors, in which Financial Services, Food and Beverage, Health Care, Consumer Products, Electronics, and Computer Software & Services and others.|||Normal|||||USA|5825199.0|us|||/Z2FiZWxsaS5jb20/images/2025-04-04_logo.svg|||89033500.0|1675530340.0|27
XNYS|6.0|||False|Gabelli Dividend & Income Trust||BBG00PC30YJ9||||2025-05-13T12:00:00.000+0000|PRF|GDVpH|GDVpH:US|0001260729||||USD||||https://www.gabelli.com|US36242H8806||||||Gabelli Dividend & Income Trust operates as a diversified closed-end management investment company. The fund's investment objective is to provide a high level of total return on its assets with an emphasis on dividends and income. To achieve its objective, the fund may invest its assets in dividend-paying securities or other income-producing securities. The fund invests in various sectors, in which Financial Services, Food and Beverage, Health Care, Consumer Products, Electronics, and Computer Software & Services and others.|||Normal|||||USA|1992800.0|us|||/Z2FiZWxsaS5jb20/images/2025-04-04_logo.svg|||89033500.0|2053112510.0|27
XNYS|6.0|||False|Gabelli Equity Trust Inc.||BBG00R2J0078||||2025-05-13T13:00:00.000+0000|PRF|GABpK|GABpK:US|0000794685||||USD||||https://www.gabelli.com|US3623978463||||||Gabelli Equity Trust Inc is a non-diversified closed-end management investment company. Its primary investment objective is the long-term growth of capital with income as a secondary objective. The Fund invests at least its assets in equity securities under normal market conditions. Its equity portfolio includes common stock, preferred stock, convertible or exchangeable securities, and warrants and rights to purchase such securities selected by the Investment Adviser. The company invests in various sectors, of which Food & Beverage, Financial Services, Equipment and Supplies, Entertainment, Consumer Products, Health Care, Diversified Industrial, Business Services, Consumer Services and others.|||Normal|||||USA|3929711.0|us|||/Z2FiZWxsaS5jb20/images/2025-04-04_logo.svg|||86830108.0|6482255010.0|27
XNYS|6.0|||True|Tri-Continental Corp.||BBG000002WF9||||2025-09-03T10:59:00.000+0000|PRF|TYp|TYp:US|0000099614||||USD||||https://www.columbiathreadneedleus.com|US8954362021||||||Tri-Continental Corp is a United States-based closed-end management investment company. It invests to produce future growth of both capital and income while providing reasonable current income. The fund is divided into two equal segments namely, the equity segment uses quantitative models to select individual stocks whereas the Flexible capital income segment invests across a company's investable capital structure, including stocks, bonds, and convertible securities. The Fund invests in a range of sectors, which include consumer discretionary, consumer staples, energy, financials, healthcare, industrials, information technology, industrials, materials, real estate, telecommunication services, utilities, aerospace and defense, banking, chemicals, and others.|||Normal|||||USA|752740.0|us|||/Y29sdW1iaWF0aHJlYWRuZWVkbGV1cy5jb20/images/2025-04-04_logo.png|||39311504.0|2336768609.0|27
XNYS|6.0|||False|Eagle Point Credit Company Inc||BBG013P16S40||||2025-08-04T12:30:00.000+0000|PRF|ECCpD|ECCpD:US|0001604174||||USD||||http://www.eaglepointcreditcompany.com|US2698098025||||||"Eagle Point Credit Co Inc. is an externally managed, non-diversified closed-end management investment company. Its primary investment objective is to generate high current income, with a secondary objective of capital appreciation. The Company seeks to achieve its investment objectives by investing in equity and junior debt tranches of collateralized loan obligations (""CLOs"") collateralized by a portfolio consisting of below-investment-grade U.S. senior secured loans with a large number of distinct underlying borrowers across various industry sectors. The Company intends to operate so as to qualify to be taxed as a regulated investment company."|||Normal|||||USA|1093245.0|us||||||41601807.0|2264868761.0|28
