exchange|confidence_score|al_symbol|av_symbol|ed_symbol|fd_symbol|fp_symbol|it_symbol|pl_symbol|sh_symbol|shares_outstanding|margin_requirement_short|status|cusip|sic_description|fama_industry|sector|earnings_announcement|fama_sector|industry|share_class_figi|sic_industry|symbol|figi|sic_code|composite_figi|composite_symbol|maintenance_margin_requirement|homepage_url|halt_reason|marginable|city|lot|branding|margin_requirement_long|scalemarketcap|sic_sector|cik|share_class_shares_outstanding|state|isin|locale|shortable|country|zipcode|weighted_shares_outstanding|cusips|location|industry_group|primary_listing|scalerevenue|tradable|short_sale_restricted|currency|easy_to_borrow|description|type|name|market_capital|null_count
XNYS|8.0||LXP-P-C|LXP-PC|LXP-PC|LXP-PC|LXPpC|LXPpC|LXP-PC|52745949.0||Normal||REAL ESTATE INVESTMENT TRUSTS|Trading|Real Estate|2025-10-30T12:00:00.000+0000||Equity Real Estate Investment Trusts (REITs)||Real Estate Investment Trusts|LXPpC|BBG0000081F1|6798||LXPpC:US||http://www.lxp.com|||New York||/bHhwLmNvbQ/images/2025-04-04_logo.png||Mid Cap|Finance Insurance And Real Estate|0000910108|1935400.0|NY|US5290433094|us||United States|10119||529043309|ONE PENN PLAZA, SUITE 4015, NEW YORK, NY, 10119|Real Estate|True||||USD||Lexington Realty Trust (NYSE: LXP) is a publicly traded real estate investment trust (REIT) that owns a portfolio of real estate assets consisting primarily of equity investments in single-tenant net-leased industrial properties across the United States. Lexington seeks to expand its industrial portfolio through build-to-suit transactions, sale-leaseback transactions and other transactions, including acquisitions.|PRF|Lexington Realty Trust|2498999277.0|17
XNYS|8.0||CHMI-P-B|CHMI-PB|CHMI-PB|CHMI-PB|CHMIpB|CHMIpB|CHMI-PB|4305552.0||Normal||REAL ESTATE INVESTMENT TRUSTS|Trading|Real Estate|2025-11-10T10:59:00.000+0000||Equity Real Estate Investment Trusts (REITs)||Real Estate Investment Trusts|CHMIpB|BBG00N8BYQS1|6798||CHMIpB:US||http://www.chmireit.com|||Farmingdale||/Y2htaXJlaXQuY29t/images/2025-04-04_logo.png||Micro Cap|Finance Insurance And Real Estate|0001571776|1800000.0|NJ|US1646513093|us||United States|7727||164651309|4000 ROUTE 66, SUITE 310, TINTON FALLS, NJ, 07753|Real Estate|False||||USD||Cherry Hill Mortgage Investment Corporation, a residential real estate finance company, acquires, invests in, and manages residential mortgage assets in the United States. The company operates through Investments in RMBS, Investments in Servicing Related Assets, and All Other segments. It manages a portfolio of servicing related assets and residential mortgage-backed securities (RMBS). The company qualifies as a real estate investment trust for federal income tax purposes. It generally would not be subject to federal corporate income taxes if it distributes at least 90% of its taxable income to its stockholders. Cherry Hill Mortgage Investment Corporation was incorporated in 2012 and is based in Farmingdale, New Jersey.|PRF|Cherry Hill Mortgage Investment Corporation|104194358.0|17
XNYS|8.0||CHMI-P-A|CHMI-PA|CHMI-PA|CHMI-PA|CHMIpA|CHMIpA|CHMI-PA|5124483.0||Normal||REAL ESTATE INVESTMENT TRUSTS|Trading|Real Estate|2025-11-10T10:59:00.000+0000||Equity Real Estate Investment Trusts (REITs)||Real Estate Investment Trusts|CHMIpA|BBG00HFFHZX0|6798||CHMIpA:US||http://www.chmireit.com|||Farmingdale||/Y2htaXJlaXQuY29t/images/2025-04-04_logo.png||Micro Cap|Finance Insurance And Real Estate|0001571776|2400000.0|NJ|US1646512004|us||United States|7727||164651200|4000 ROUTE 66, SUITE 310, TINTON FALLS, NJ, 07753|Real Estate|True||||USD||Cherry Hill Mortgage Investment Corporation, a residential real estate finance company, acquires, invests in, and manages residential mortgage assets in the United States. The company operates through Investments in RMBS, Investments in Servicing Related Assets, and All Other segments. It manages a portfolio of servicing related assets and residential mortgage-backed securities (RMBS). The company qualifies as a real estate investment trust for federal income tax purposes. It generally would not be subject to federal corporate income taxes if it distributes at least 90% of its taxable income to its stockholders. Cherry Hill Mortgage Investment Corporation was incorporated in 2012 and is based in Farmingdale, New Jersey.|PRF|Cherry Hill Mortgage Investment Corporation|108972131.0|17
XNYS|8.0||CIM-P-B|CIM-PB|CIM-PB|CIM-PB|CIMpB|CIMpB|CIM-PB|44817099.0||Normal||REAL ESTATE INVESTMENT TRUSTS|Trading|Real Estate|2025-10-30T12:00:00.000+0000||Equity Real Estate Investment Trusts (REITs)||Real Estate Investment Trusts|CIMpB|BBG00G2HF7Z4|6798||CIMpB:US||http://www.chimerareit.com|||New York||/Y2hpbWVyYXJlaXQuY29t/images/2025-04-04_logo.svg||Mid Cap|Finance Insurance And Real Estate|0001409493|13000000.0|NY|US16934Q4064|us||United States|10022||16934Q406|630 FIFTH AVENUE, SUITE 2044, NEW YORK, NY, 10111|Real Estate|True||||USD||Chimera Investment Corporation operates as a real estate investment trust (REIT) in the United States. The company, through its subsidiaries, invests in a portfolio of mortgage assets, including residential mortgage loans, agency and non-agency residential mortgage-backed securities, agency mortgage-backed securities secured by pools of commercial mortgage loans, and other real estate related securities. It has elected to be taxed as a REIT and would not be subject to federal corporate income taxes if it distributes at least 90% of its taxable income to its shareholders. The company was incorporated in 2007 and is headquartered in New York, New York.|PRF|Chimera Investment Corporation|1115049995.0|17
XNYS|8.0||SNV-P-D|SNV-PD|SNV-PD|SNV-PD|SNVpD|SNVpD|SNV-PD|265694305.0||Normal||NATIONAL COMMERCIAL BANKS|Banking|Financials|2025-10-15T12:00:00.000+0000||Banks||National Commercial Banks|SNVpD|BBG00L4P38V8|6021||SNVpD:US||http://www.synovus.com|||Columbus||/c3lub3Z1cy5jb20/images/2025-04-04_logo.svg||Mid Cap|Finance Insurance And Real Estate|0000018349|8000000.0|GA|US87161C6003|us||United States|31901||87161C600|33 W 14TH STREET, COLUMBUS, GA, 31901|Banks|True||||USD||Synovus Financial Corp. operates as the bank holding company for Synovus Bank that provides commercial and retail banking products and services. It operates through three segments: Community Banking, Wholesale Banking, and Financial Management Services. The company's commercial banking services include treasury management, asset management, capital market, and institutional trust services, as well as commercial, financial, and real estate loans. Its retail banking services comprise accepting customary types of demand and savings deposits accounts; mortgage, installment, and other consumer loans; investment and brokerage services; safe deposit services; automated banking services; automated fund transfers; Internet-based banking services; and bank credit and debit card services. The company also offers various other financial services, including portfolio management for fixed-income securities, investment banking, execution of securities transactions as a broker/dealer, and financial planning services, as well as provides individual investment advice on equity and other securities. As of December 31, 2020, it operated through 289 branches and 389 ATMs in Alabama, Florida, Georgia, South Carolina, and Tennessee. The company was founded in 1888 and is headquartered in Columbus, Georgia.|PRF|Synovus Financial Corp.|6854949821.0|17
XNYS|8.0||SLG-P-I|SLG-P-I|SLG-PI|SLG-PI|SLGpI|SLGpI|SLG-PI|166570703.0||Normal||REAL ESTATE INVESTMENT TRUSTS|Trading|Real Estate|2025-10-15T12:00:00.000+0000||Equity Real Estate Investment Trusts (REITs)||Real Estate Investment Trusts|SLGpI|BBG0038SRWT2|6798||SLGpI:US||http://www.slgreen.com|||New York||/c2xncmVlbi5jb20/images/2025-04-04_logo.png||Mid Cap|Finance Insurance And Real Estate|0001040971|9200000.0|NY|US78440X5077|us||United States|10170||78440X507|ONE VANDERBILT AVENUE, NEW YORK, NY, 10017|Real Estate|True||||USD||SL Green Realty Corp., an S&P 500 company and Manhattan's largest office landlord, is a fully integrated real estate investment trust, or REIT, that is focused primarily on acquiring, managing and maximizing value of Manhattan commercial properties. As of December 31, 2020, SL Green held interests in 88 buildings totaling 38.2 million square feet. This included ownership interests in 28.6 million square feet of Manhattan buildings and 8.7 million square feet securing debt and preferred equity investments.|PRF|SL Green Realty Corp.|4267226504.0|17
XNYS|8.0||INN-P-E|INN-PE|INN-PE|INN-PE|INNpE|INNpE|INN-PE|30701715.0||Normal||REAL ESTATE INVESTMENT TRUSTS|Trading|Real Estate|2025-10-29T12:00:00.000+0000||Equity Real Estate Investment Trusts (REITs)||Real Estate Investment Trusts|INNpE|BBG00J4XQ8Q7|6798||INNpE:US||http://www.shpreit.com|||Austin||/c2hwcmVpdC5jb20/images/2025-04-04_logo.svg||Small Cap|Finance Insurance And Real Estate|0001497645|6400000.0|TX|US8660826053|us||United States|78738||866082605|13215 BEE CAVE PARKWAY, SUITE B-300, AUSTIN, TX, 78738|Real Estate|True||||USD||Summit Hotel Properties, Inc. is a publicly traded real estate investment trust focused on owning premium-branded hotels with efficient operating models primarily in the Upscale segment of the lodging industry. As of November 3, 2020, the Company's portfolio consisted of 72 hotels, 67 of which are wholly owned, with a total of 11,288 guestrooms located in 23 states.|PRF|Summit Hotel Properties, Inc.|672100049.0|17
XNYS|8.0||CMS-P-B|CMS-PB|CMS-PB|CMS-PB|CMSpB|CMSpB|CMS-PB|84108800.0||Normal||ELECTRIC & OTHER SERVICES COMBINED|Utilities|Utilities|2025-07-23T10:59:00.000+0000||Electric Utilities||Electric & Other Services Combined|CMSpB|BBG0000018G2|4931||CMSpB:US||http://www.consumersenergy.com|||Jackson||/Y29uc3VtZXJzZW5lcmd5LmNvbQ/images/2025-04-04_logo.svg||Mid Cap|Transportation Communications Electric Gas And Sanitary Service|0000811156|373148.0|MI|US2105183048|us||United States|49201||210518304|ONE ENERGY PLAZA, JACKSON, MI, 49201|Utilities|True||||USD||Consumers Energy Company operates as an electric and gas utility in Michigan. The company operates in two segments, Electric Utility and Gas Utility. The Electric Utility segment is involved in the generation, purchase, transmission, distribution, and sale of electricity. This segment generates electricity through coal, wind, gas, renewable energy, oil, and nuclear sources. Its distribution system comprises 205 miles of high-voltage distribution overhead lines; 4 miles of high-voltage distribution underground lines; 4,428 miles of high-voltage distribution overhead lines; 19 miles of high-voltage distribution underground lines; 77,833 miles of electric distribution overhead lines; 9,264 miles of underground distribution lines; 1,096 substations with an aggregate transformer capacity of 26 million; and two battery facilities with storage capacity of 2 MW. The Gas Utility segment engages in the purchase, transmission, storage, distribution, and sale of natural gas, which includes 2,410 miles of transmission lines; 15 gas storage fields; 27,958 miles of distribution mains; and 8 compressor stations with a total of 167,017 installed and available horsepower. It serves residential, commercial, and diversified industrial customers. The company was founded in 1886 and is based in Jackson, Michigan. Consumers Energy Company is a subsidiary of CMS Energy Corporation.|PRF|Consumers Energy Company|6540300288.0|17
XNYS|8.0||STT-P-G|STT-PG|STT-PG|STT-PG|STTpG|STTpG|STT-PG|1411514089.0||Normal||STATE COMMERCIAL BANKS|Banking|Financials|2025-10-21T12:00:00.000+0000||Capital Markets||State Commercial Banks|STTpG|BBG00CMN2JX8|6022||STTpG:US||http://www.statestreet.com|||Boston||/c3RhdGVzdHJlZXQuY29t/images/2025-04-04_logo.svg||Large Cap|Finance Insurance And Real Estate|0000093751|20000000.0|MA|US8574778556|us||United States|2111||857477855|1 CONGRESS STREET, SUITE 1, BOSTON, MA, 02114|Diversified Financials|True||||USD||State Street Corporation, through its subsidiaries, provides a range of financial products and services to institutional investors worldwide. It offers investment servicing products and services, including custody; product accounting; daily pricing and administration; master trust and master custody; depotbank; record-keeping; cash management; foreign exchange, brokerage, and other trading services; securities finance; deposit and short-term investment facilities; loans and lease financing; investment manager and alternative investment manager operations outsourcing; performance, risk, and compliance analytics; and financial data management to support institutional investors. The company also engages in the provision of portfolio management and risk analytics, as well as trading and post-trade settlement services with integrated compliance and managed data throughout. In addition, it provides investment management strategies and products, such as core and enhanced indexing, multi-asset strategies, active quantitative and fundamental active capabilities, and alternative investment strategies. Further, the company offers services and solutions, including environmental, social, and governance investing; defined benefit and defined contribution; and global fiduciary solutions, as well as exchange-traded fund under the SPDR ETF brand. The company provides its products and services to mutual funds, collective investment funds and other investment pools, corporate and public retirement plans, insurance companies, foundations, endowments, and investment managers. State Street Corporation was founded in 1792 and is headquartered in Boston, Massachusetts.|PRF|State Street Corporation|32484302941.0|17
XNYS|8.0||BML-P-L|BML-PL|BML-PL|BML-PL|BMLpL|BMLpL|BML-PL|16944513378.0||Normal||NATIONAL COMMERCIAL BANKS|Banking|Financials|2025-10-15T10:45:00.000+0000||Banks||National Commercial Banks|BMLpL|BBG000003PG2|6021||BMLpL:US||http://www.bankofamerica.com|||Charlotte||/YmFua29mYW1lcmljYS5jb20/images/2025-04-04_logo.svg||Mega Cap|Finance Insurance And Real Estate|0000070858|15997200.0|NC|US0605055831|us||United States|28255||060505583|BANK OF AMERICA CORPORATE CENTER, 100 N TRYON ST, CHARLOTTE, NC, 28255|Banks|True||||USD||Bank of America Corporation, through its subsidiaries, provides banking and financial products and services for individual consumers, small and middle-market businesses, institutional investors, large corporations, and governments worldwide. Its Consumer Banking segment offers traditional and money market savings accounts, certificates of deposit and IRAs, noninterest-and interest-bearing checking accounts, and investment accounts and products; and credit and debit cards, residential mortgages, and home equity loans, as well as direct and indirect loans, such as automotive, recreational vehicle, and consumer personal loans. The company's Global Wealth & Investment Management segment offers investment management, brokerage, banking, and trust and retirement products and services; and wealth management solutions, as well as customized solutions, including specialty asset management services. Its Global Banking segment provides lending products and services, including commercial loans, leases, commitment facilities, trade finance, and commercial real estate and asset-based lending; treasury solutions, such as treasury management, foreign exchange, and short-term investing options and merchant services; working capital management solutions; and debt and equity underwriting and distribution, and merger-related and other advisory services. The company's Global Markets segment offers market-making, financing, securities clearing, settlement, and custody services, as well as risk management products using interest rate, equity, credit, currency and commodity derivatives, foreign exchange, fixed-income, and mortgage-related products. As of April 15, 2021, it served approximately 66 million consumer and small business clients with approximately 4,300 retail financial centers; approximately 17,000 ATMs; and digital banking platforms with approximately 40 million active users. The company was founded in 1784 and is headquartered in Charlotte, North Carolina.|PRF|Bank of America Corporation|351768097727.0|17
XNYS|8.0||CODI-P-A|CODI-PA|CODI-PA|CODI-PA|CODIpA|CODIpA|CODI-PA|31855152.0||Delinquent||HOUSEHOLD FURNITURE|Consumer Goods|Industrials|2025-08-26T12:00:00.000+0000||Industrial Conglomerates||Household Furniture|CODIpA|BBG00H08SV23|2510||CODIpA:US||http://compassdiversified.com|||Westport||/Y29tcGFzc2RpdmVyc2lmaWVkLmNvbQ/images/2025-04-04_logo.svg||Small Cap|Manufacturing|0001345126|4000000.0|CT|US20451Q2030|us||United States|6880||20451Q203|301 RIVERSIDE AVENUE, WESTPORT, CT, 06880|Capital Goods|True||||USD||Compass Diversified is a private equity firm specializing in add on acquisitions, buyouts, industry consolidation, recapitalization, late stage and middle market investments. It seeks to invest in niche industrial or branded consumer companies, manufacturing, distribution, consumer products, business services sector, safety & security, electronic components, food, foodservice. The firm prefers to invest in companies based in North America. It seeks to invest between $100 million and $800 million in companies with an EBITDA between $15 million to $80 million. It seeks to acquire controlling ownership interests in its portfolio companies and can make additional platform acquisitions. The firm prefer to have majority stake in companies. The firm invests through its balance sheet and typically holds investments between five to seven years. Compass Diversified was founded in 2005 and is based in Westport, Connecticut with an additional office in Irvine, California.|PRF|Compass Diversified|571363823.0|17
XNYS|8.0||CFG-P-E|CFG-PE|CFG-PE|CFG-PE|CFGpE|CFGpE|CFG-PE|431349000.0||Normal||STATE COMMERCIAL BANKS|Banking|Financials|2025-10-16T10:20:00.000+0000||Banks||State Commercial Banks|CFGpE|BBG00QN8PT17|6022||CFGpE:US||http://www.citizensbank.com|||Providence||/Y2l0aXplbnNiYW5rLmNvbQ/images/2025-04-04_logo.svg||Large Cap|Finance Insurance And Real Estate|0000759944|18000000.0|RI|US1746104025|us||United States|2903||174610402|1 CITIZENS PLAZA, PROVIDENCE, RI, 02903|Banks|False||||USD||Citizens Financial Group, Inc. operates as the bank holding company for Citizens Bank, National Association that provides retail and commercial banking products and services in the United States. The company operates in two segments, Consumer Banking and Commercial Banking. The Consumer Banking segment offers traditional banking products and services, including checking and savings accounts, home and education loans, credit cards, business loans, mortgage and home equity lending, and unsecured product finance and personal loans, as well as wealth management and investment services to retail customers and small businesses. This segment also provides indirect auto finance for new and used vehicles through auto dealerships. The Commercial Banking segment offers various financial products and solutions, such as loans and leasing, trade finance, deposit and treasury management, cash management, and foreign exchange and interest rate risk management solutions; and loan syndications, corporate finance, merger and acquisition, and debt and equity capital markets capabilities. It serves government banking, not-for-profit, healthcare, technology, professionals, oil and gas, asset finance, franchise finance, asset-based lending, commercial real estate, private equity, and sponsor finance industries. Citizens Financial Group, Inc. operates approximately 2,700 ATMs and 1,000 branches in 11 states in the New England, Mid-Atlantic, and Midwest regions, as well as through online, telephone, and mobile banking services; and maintains approximately 130 retail and commercial non-branch offices. The company was formerly known as RBS Citizens Financial Group, Inc. and changed its name to Citizens Financial Group, Inc. in April 2014. Citizens Financial Group, Inc. was founded in 1828 and is headquartered in Providence, Rhode Island.|PRF|Citizens Financial Group, Inc.|8747757720.0|17
XNYS|8.0||MET-P-E|MET-P-E|MET-PE|MET-PE|METpE|METpE|MET-PE|2108459695.0||Normal||LIFE INSURANCE|Insurance|Financials|2025-10-28T10:59:00.000+0000||Insurance||Life Insurance|METpE|BBG00L1LS442|6311||METpE:US||http://www.metlife.com|||New York||/bWV0bGlmZS5jb20/images/2025-04-04_logo.svg||Large Cap|Finance Insurance And Real Estate|0001099219|32200000.0|NY|ZAE000067237|us||United States|10166-0188||59156R876|200 PARK AVENUE, NEW YORK, NY, 10166|Insurance|True||||USD||MetLife, Inc., a financial services company, provides insurance, annuities, employee benefits, and asset management services worldwide. It operates through five segments: U.S.; Asia; Latin America; Europe, the Middle East and Africa; and MetLife Holdings. The company offers life, dental, group short-and long-term disability, individual disability, accidental death and dismemberment, vision, and accident and health coverages, as well as prepaid legal plans; administrative services-only arrangements to employers; and general and separate account, and synthetic guaranteed interest contracts, as well as private floating rate funding agreements. It also provides pension risk transfers, institutional income annuities, structured settlements, and capital markets investment products; and other products and services, such as life insurance products and funding agreements for funding postretirement benefits, as well as company, bank, or trust-owned life insurance used to finance nonqualified benefit programs for executives. In addition, the company offers personal lines of property and casualty insurance, including private passenger automobile, homeowners', and personal excess liability insurance. Further, it provides fixed and variable annuities, and pension products; accident and health products; regular savings products; whole and term life, endowments, universal and variable life, and group life products; credit insurance products; and protection against long-term health care services. MetLife, Inc. was founded in 1863 and is headquartered in New York, New York.|PRF|MetLife, Inc.|52268715839.0|17
XNYS|8.0||BML-P-J|BML-PJ|BML-PJ|BML-PJ|BMLpJ|BMLpJ|BML-PJ|16267047943.0||Normal||NATIONAL COMMERCIAL BANKS|Banking|Financials|2025-10-15T10:45:00.000+0000||Banks||National Commercial Banks|BMLpJ|BBG000008JH0|6021||BMLpJ:US||http://www.bankofamerica.com|||Charlotte||/YmFua29mYW1lcmljYS5jb20/images/2025-04-04_logo.svg||Mega Cap|Finance Insurance And Real Estate|0000070858|24000000.0|NC|US0605055914|us||United States|28255||060505591|BANK OF AMERICA CORPORATE CENTER, 100 N TRYON ST, CHARLOTTE, NC, 28255|Banks|True||||USD||Bank of America Corporation, through its subsidiaries, provides banking and financial products and services for individual consumers, small and middle-market businesses, institutional investors, large corporations, and governments worldwide. Its Consumer Banking segment offers traditional and money market savings accounts, certificates of deposit and IRAs, noninterest-and interest-bearing checking accounts, and investment accounts and products; and credit and debit cards, residential mortgages, and home equity loans, as well as direct and indirect loans, such as automotive, recreational vehicle, and consumer personal loans. The company's Global Wealth & Investment Management segment offers investment management, brokerage, banking, and trust and retirement products and services; and wealth management solutions, as well as customized solutions, including specialty asset management services. Its Global Banking segment provides lending products and services, including commercial loans, leases, commitment facilities, trade finance, and commercial real estate and asset-based lending; treasury solutions, such as treasury management, foreign exchange, and short-term investing options and merchant services; working capital management solutions; and debt and equity underwriting and distribution, and merger-related and other advisory services. The company's Global Markets segment offers market-making, financing, securities clearing, settlement, and custody services, as well as risk management products using interest rate, equity, credit, currency and commodity derivatives, foreign exchange, fixed-income, and mortgage-related products. As of April 15, 2021, it served approximately 66 million consumer and small business clients with approximately 4,300 retail financial centers; approximately 17,000 ATMs; and digital banking platforms with approximately 40 million active users. The company was founded in 1784 and is headquartered in Charlotte, North Carolina.|PRF|Bank of America Corporation|346868770108.0|17
XNYS|8.0||MET-P-A|MET-P-A|MET-PA|MET-PA|METpA|METpA|MET-PA|1942439913.0||Normal||LIFE INSURANCE|Insurance|Financials|2025-10-28T10:59:00.000+0000||Insurance||Life Insurance|METpA|BBG0000089K8|6311||METpA:US||http://www.metlife.com|||New York||/bWV0bGlmZS5jb20/images/2025-04-04_logo.svg||Large Cap|Finance Insurance And Real Estate|0001099219|24000000.0|NY|US59156R5046|us||United States|10166-0188||59156R504|200 PARK AVENUE, NEW YORK, NY, 10166|Insurance|True||||USD||MetLife, Inc., a financial services company, provides insurance, annuities, employee benefits, and asset management services worldwide. It operates through five segments: U.S.; Asia; Latin America; Europe, the Middle East and Africa; and MetLife Holdings. The company offers life, dental, group short-and long-term disability, individual disability, accidental death and dismemberment, vision, and accident and health coverages, as well as prepaid legal plans; administrative services-only arrangements to employers; and general and separate account, and synthetic guaranteed interest contracts, as well as private floating rate funding agreements. It also provides pension risk transfers, institutional income annuities, structured settlements, and capital markets investment products; and other products and services, such as life insurance products and funding agreements for funding postretirement benefits, as well as company, bank, or trust-owned life insurance used to finance nonqualified benefit programs for executives. In addition, the company offers personal lines of property and casualty insurance, including private passenger automobile, homeowners', and personal excess liability insurance. Further, it provides fixed and variable annuities, and pension products; accident and health products; regular savings products; whole and term life, endowments, universal and variable life, and group life products; credit insurance products; and protection against long-term health care services. MetLife, Inc. was founded in 1863 and is headquartered in New York, New York.|PRF|MetLife, Inc.|47007045895.0|17
XNYS|8.0||SF-P-B|SF-PB|SF-PB|SF-PB|SFpB|SFpB|SF-PB|468206172.0||Normal||SECURITY BROKERS, DEALERS & FLOTATION COMPANIES|Trading|Financials|2025-10-22T12:00:00.000+0000||Capital Markets||Security Brokers Dealers & Flotation Companies|SFpB|BBG00NFPWQF8|6211||SFpB:US||http://www.stifel.com|||Saint Louis||/c3RpZmVsLmNvbQ/images/2025-04-04_logo.svg||Small Cap|Finance Insurance And Real Estate|0000720672|6400.0|MO|US8606307069|us||United States|63102-2188||860630706|ATTN: JAMES G. LASCHOBER, 501 N. BROADWAY, ST. LOUIS, MO, 63102-2102|Diversified Financials|False||||USD||Stifel Financial Corp., a financial services and bank holding company, provides retail and institutional wealth management, and investment banking services to individual investors, corporations, municipalities, and institutions in the United States, the United Kingdom, rest of Europe, and Canada. The company operates in three segments: Global Wealth Management, Institutional Group, and Other. It provides private client services, including securities transaction and financial planning services; institutional equity and fixed income sales, trading and research, and municipal finance services; investment banking services, such as mergers and acquisitions, public offerings, and private placements; and retail and commercial banking services comprising personal and commercial lending programs, as well as deposit accounts. The company also participates in and manages underwritings for corporate and public finance, as well as offers financial advisory services. Stifel Financial Corp. was founded in 1890 and is headquartered in St. Louis, Missouri.|PRF|Stifel Financial Corp.|11681743991.0|17
